select_0,select_1,select_2,select_3,select_4,select_5,select_6,select_7,select_8,select_9,select_10,select_11,select_12,select_13,select_14,select_15,select_16,label
1.063398361,-0.571154177,-2.68761611,2.27337718,0.246687755,-12.54640388,3.215046167,-1.931352496,0.789263964,-6.868339539,2.954089165,-12.50590515,1.272759914,-8.303933144,-4.099979877,0.015313938,-4.840148449,40
1.156600714,-0.128244549,-2.845490217,2.641416073,1.075804591,-12.49421787,3.245412588,-2.014478445,-4.415890694,-6.594493866,2.098245621,-12.45324326,1.283175588,-8.173381805,-4.638010502,-2.14719367,-5.230004311,43
1.049281597,-0.181321174,-2.676737547,2.279772043,0.520786285,-12.53104591,3.212643862,-1.891540766,0.827791512,-6.759011269,2.993628263,-12.50578117,1.030690193,-8.315339088,-4.047317028,0.039285898,-4.758033752,14
1.099412799,2.046899557,-2.507136822,2.307565451,-0.121826664,-12.86431789,3.214994669,-2.494697571,1.005321503,-9.270729065,3.230949402,-12.8341465,0.923941731,-7.763960838,-3.854232311,0.041756868,-4.605330944,24
1.038998246,-1.318661332,-2.703927279,2.241794586,-0.309784472,-12.57477188,3.192994356,-1.946261168,0.854593635,-6.856328964,2.955353737,-12.53951931,1.032189608,-8.328057289,-4.174926281,-0.069781676,-4.997694492,63
1.057980061,-1.997115374,-2.532022238,2.428326607,0.846292615,-12.79062653,3.20644474,-1.871030331,-4.658226013,-6.714049816,2.845211506,-12.74750805,1.062440157,-8.52684021,-4.899401665,0.017950952,-4.99019289,62
1.087037444,-0.352044374,-2.617527008,2.25342226,-0.328571677,-12.52384949,3.227897882,-2.171611786,0.823793113,-6.987929821,3.029333115,-12.48047924,1.092135906,-8.120136261,-4.007570267,0.022415131,-4.763185501,33
1.060110688,2.484395266,-2.430660009,2.162268877,-0.977067649,-12.57707787,3.200242996,-2.652555227,0.750504792,-9.430508614,3.195166349,-12.54231358,1.276571989,-7.690071106,-3.812881947,-0.044433549,-4.779407978,76
1.155230999,-1.357258916,-2.852447271,2.399454355,0.866838932,-12.20386314,3.266558409,-1.824533463,-5.755907059,-5.838922024,2.019551277,-12.16587734,1.37523067,-8.669662476,-4.768845558,0.077601165,-5.064477921,46
1.287274361,1.759546399,-3.029681921,2.492824793,0.870607018,-12.46899223,3.371308088,-5.161109447,-7.138297558,-8.01086235,3.485540628,-12.40645313,1.570816278,-5.733493328,-5.03319025,-0.055401988,-5.143701553,71
1.038760424,-1.124685764,-2.448965311,2.304065943,0.764288545,-12.51185703,3.196712494,-1.89966464,-4.595526218,-6.737137318,2.850613356,-12.47312164,1.099514961,-8.382779121,-4.760390282,0.007053584,-4.926179409,68
1.032247782,-1.441189885,-2.710155725,2.297382116,0.865907192,-12.53336334,3.187009096,-2.006361246,-4.774236679,-6.797504902,2.806050539,-12.49581242,1.108647585,-8.586661339,-4.841754436,-0.022474678,-5.145499229,69
1.043959379,-0.997045577,-2.734320879,2.429105043,0.879314184,-12.48914528,3.197848558,-2.001049042,-4.698811531,-6.766841412,2.806613684,-12.43860817,1.1114676,-8.579169273,-4.764402866,0.050430715,-5.058672905,43
1.190514326,0.1585401,-3.223366261,2.598581076,1.137391329,-12.22365379,3.29144907,-2.248495102,-4.326579094,-6.440113544,2.073967695,-12.17476082,1.341837883,-8.247656822,-4.509160519,0.075847119,-4.794971943,26
1.062401056,-0.462080747,-2.643822432,2.230117083,-0.551819265,-12.57521915,3.204804182,-2.15519166,0.843505323,-7.029180527,3.004616022,-12.54005814,1.040810466,-8.16726017,-4.094511509,-0.039828211,-4.899512291,54
1.160248995,2.787488699,-2.461367369,2.240179777,-0.055162564,-12.36777401,3.270709991,-3.304385185,-1.95682168,-11.04667664,3.550262928,-12.33042431,1.017005324,-5.28140831,-3.786693573,-1.599901557,-5.265866756,59
1.166968584,-0.398433477,-3.282795191,2.530288935,0.93522805,-12.31012154,3.296705008,-2.051113367,-4.380770206,-5.308041573,2.041351318,-12.26556778,1.365163088,-8.633015633,-4.736812592,-1.948392272,-5.587533951,35
1.039034009,3.008802652,-2.457232237,2.055780649,-1.936964512,-12.52202129,3.203447104,-3.046848297,0.253099322,-11.31303406,3.409765244,-12.48598099,0.889957905,-6.688833237,-3.785420895,-0.121395066,-4.922608376,87
0.98598057,0.179498643,-2.694097281,2.214455128,0.042484328,-12.74733925,3.149713755,-2.603385448,0.755111635,-7.646689892,2.907405615,-12.70691776,1.362536788,-8.130491257,-4.277637959,-0.186816484,-5.0835042,96
1.061374187,-1.24867928,-2.647544146,2.188642263,-1.238741636,-12.53767872,3.216540575,-1.969563365,1.175675988,-6.860411167,3.041900158,-12.51015854,1.016787052,-8.187585831,-4.102240086,-0.035250112,-4.90608263,46
1.084653258,2.916726828,-2.082108974,2.236346483,0.674608767,-12.47906208,3.220616102,-3.037086725,-2.12127924,-9.041149139,3.206383228,-12.43244267,1.418453455,-7.359289646,-4.785821915,0.049355686,-4.578187943,71
1.117459536,0.890970886,-3.000210762,2.537136793,1.238322973,-12.21195412,3.251249313,-2.121491194,-4.433828831,-6.627652645,2.072375774,-12.17509174,1.292426825,-8.116528511,-4.415358067,0.07692574,-4.491457939,19
1.082146287,2.739310741,-2.444907427,2.314111948,0.861048043,-12.51743412,3.2323246,-2.519957304,0.566675127,-8.107509613,3.054170609,-12.48972702,1.841351509,-7.633904457,-3.870193958,0.060383141,-4.410737991,24
1.068953514,-0.947828352,-2.771153212,2.41744566,0.877001107,-12.45035553,3.22115469,-1.914326429,-4.625695705,-6.723838329,2.868979216,-12.40437412,1.106473923,-8.641913414,-4.694899082,0.058317766,-4.960069656,18
1.026505709,0.102032989,-2.632535219,2.27571702,0.724479795,-12.63669777,3.186710596,-2.247031927,-4.797046661,-7.430911541,2.90920186,-12.58334446,1.147242785,-8.077383041,-4.158893108,-0.018627049,-4.780513763,79
1.102373719,-0.893251359,-2.879116774,2.500863314,0.889150858,-12.31890965,3.228968859,-2.033787727,-4.634987831,-6.654913902,1.993653059,-12.27692127,1.274005413,-8.343758583,-4.799878597,-1.715784311,-5.460581303,87
1.085919023,-1.659750581,-2.957086802,2.52682662,0.892139673,-12.74241924,3.231980085,-1.957527757,-5.753182411,-6.102209568,2.795045376,-12.68795013,1.158198357,-8.763876915,-4.973757267,-2.04484868,-5.605469704,22
1.00770092,-0.25109902,-2.628196001,2.379910469,0.88172245,-12.52977943,3.191419363,-2.135508537,-4.836503029,-6.807842255,2.750348091,-12.48380375,1.174740553,-8.362810135,-4.766081333,0.063242659,-4.821861267,56
1.109035492,-1.400347948,-2.860649347,2.406382799,0.893393815,-12.37051678,3.243987083,-2.332960844,-4.286155701,-5.129384518,1.971424222,-12.31920719,1.346733212,-9.005723953,-4.461818218,-0.044927247,-5.493466854,83
1.001555204,1.554381847,-2.394081831,2.340540648,0.871574461,-12.54329777,3.17336154,-2.1346035,-4.872581005,-7.279745579,2.847729206,-12.50241566,1.181606054,-8.06593895,-4.619700909,-1.23367691,-4.845130444,45
1.07230258,-0.810398638,-2.707869053,2.59145236,0.923386037,-12.71497059,3.215479136,-1.879924774,-4.675335407,-6.68747139,2.885772467,-12.67626095,1.080403328,-8.55278492,-4.766053677,-2.035110474,-5.31707859,5
1.017567039,1.881890774,-2.658283949,2.418190241,0.922738373,-12.52412701,3.183964491,-2.241680145,-4.991975307,-7.143802166,2.838677168,-12.47284317,1.153958797,-8.042060852,-4.577361584,0.058137089,-4.600870609,31
1.186564207,-1.121945143,-3.532332659,2.54888916,0.908942163,-12.58877182,3.299378633,-2.480873108,-4.919871807,-5.727335453,2.023321867,-12.53713226,1.435374975,-8.183459282,-4.791547298,0.088118464,-5.243434429,57
1.169297218,2.1232934,-2.954139709,2.685607195,1.471835613,-12.74086189,3.296508074,-2.96766758,-5.963864803,-7.318564415,2.875377655,-12.68162155,1.467908978,-7.146858215,-4.988617897,-2.049983501,-4.738657951,53
1.10453558,2.828130007,-2.309844017,2.270842314,0.784879327,-12.40956116,3.244009733,-2.550938845,-0.624848545,-8.476315498,3.113091469,-12.377841,1.315663576,-7.446529865,-3.659865856,0.060699627,-4.195801258,51
1.037259102,1.523900509,-2.517447233,2.382477045,0.878230572,-12.41426086,3.202730656,-1.986161232,-4.546499252,-6.69891119,2.868521214,-12.37270069,1.166515231,-8.222141266,-4.513191223,0.062241122,-4.538650036,4
1.181030512,2.091268301,-2.364882231,2.627863646,2.303624868,-12.12875557,3.271484852,-2.655483723,-5.127852917,-6.770186901,2.615546465,-12.07716942,1.360178947,-7.917328835,-4.8557024,-1.587132454,-4.287791252,12
1.14861393,-1.046699762,-3.110996485,2.520740271,0.889710009,-12.28198528,3.260267735,-2.154556751,-4.627205849,-6.265220642,2.006088972,-12.2386055,1.334043026,-8.339911461,-4.821413517,-0.972372115,-5.477628231,69
1.010716558,1.956154585,-1.770209074,2.354226351,0.888224065,-12.6241684,3.197943449,-2.530091524,-5.382183552,-7.319063187,2.820665598,-12.57518864,1.238009691,-7.920498848,-5.175857067,0.041078031,-4.689178944,57
1.066258311,-1.960866928,-2.537940741,2.258874416,-0.16114755,-12.50856876,3.221697092,-1.847845316,-4.522078991,-6.7379179,2.84501195,-12.47967052,1.087777138,-8.526177406,-4.82697916,-0.001530617,-5.083467484,76
1.090654492,2.559408426,-2.476341486,2.172202349,-1.234155655,-12.58064365,3.224184752,-2.644622087,0.751821578,-9.471887589,3.47736001,-12.5437088,1.14573884,-7.711173058,-3.798452616,0.022353232,-4.732442856,51
1.060228825,-1.089257956,-2.675810099,2.230584383,-0.629406154,-12.56016064,3.20859766,-1.986249924,0.837669313,-6.90640831,2.967729568,-12.51694679,1.099369049,-8.285300255,-4.141669273,-0.042635612,-4.9375,62
1.064169645,-1.07080853,-2.945400238,2.454406977,0.875250876,-12.46960545,3.215627909,-2.037386417,-5.394945621,-6.420386791,2.803179979,-12.41999912,1.112752318,-8.769684792,-4.841813564,0.030559584,-5.240457535,19
0.997845292,-2.033947706,-2.813252449,2.333948851,0.870580614,-12.60555553,3.17595005,-2.116813183,-4.954584122,-6.877952099,2.715988398,-12.57382774,1.082711339,-8.660925865,-5.076877117,-2.335251808,-5.873054504,91
1.027024388,0.543474495,-2.460656881,2.369401693,0.873339832,-12.53424358,3.189987659,-2.019744635,-4.698338985,-6.929855347,2.858513355,-12.49086189,1.099918127,-8.227981567,-4.646395683,0.056062371,-4.712915421,44
1.128564596,1.665634036,-2.047814608,2.652783394,1.563516378,-12.58808136,3.245429277,-2.561579704,-5.226203918,-6.815398693,2.345678091,-12.53677368,1.376292706,-7.31289053,-4.929679394,-2.022375345,-4.875267029,76
1.053374767,-1.424833179,-2.532997847,2.319628954,0.758741736,-12.46936226,3.191591263,-1.82464242,-4.464468956,-6.709275723,2.896696568,-12.42695522,1.035761595,-8.443572998,-4.696203232,-1.105700612,-5.143891811,45
1.266599178,-0.250804335,-0.379532486,2.593621969,2.487443686,-12.25833321,3.39208293,-1.09160006,-7.407365322,-0.461266756,1.769957781,-12.19025993,1.673938751,-7.562940121,-4.779366493,-5.141189098,-5.145878315,71
1.09236598,-0.365158588,-2.613338947,2.291643858,0.253629893,-12.49604034,3.221466541,-1.76973021,0.884948909,-6.743265629,3.055427313,-12.45274353,1.013893604,-8.142196655,-3.944589853,-1.482805252,-5.019283295,13
1.022147775,2.67429781,-2.499280691,2.135009527,-1.061498642,-12.65485477,3.170353413,-2.871465683,0.484298766,-9.68584156,3.446131945,-12.62227058,0.885010481,-7.726484776,-3.923935413,-0.077217907,-4.927136898,89
1.023753524,-1.499996185,-2.67969203,2.138732195,-1.778083682,-12.60987377,3.181533813,-2.149802923,1.344328284,-6.963574886,3.002240896,-12.5786438,0.998854697,-8.244167328,-4.229243279,-0.104230478,-5.044625282,85
1.092259884,2.229834318,-2.539740801,2.41105032,0.874553025,-12.44002342,3.22219348,-1.919254541,-4.575000286,-7.418594837,2.990911007,-12.40123653,1.319613457,-7.783532143,-3.815265179,-1.274794102,-4.575126171,19
1.052566648,-0.953957498,-2.500068903,2.329498768,0.863070071,-12.47777748,3.199847937,-1.870364308,-4.556605816,-6.712331772,2.859011412,-12.43988514,1.082378745,-8.361970901,-4.648153782,-0.392211974,-4.945770741,47
1.159938693,2.896937609,-2.20904994,2.407579899,0.869362056,-12.29747581,3.270092249,-2.892819881,-1.967963696,-8.880496979,3.20859623,-12.26979446,1.379414797,-7.26734972,-4.66544342,-0.799668431,-4.30879879,22
1.023498297,0.845722973,-2.421056986,2.364979982,0.870011687,-12.53397846,3.192125082,-2.038553953,-4.724072456,-7.025902271,2.83010006,-12.48531628,1.117839456,-8.165239334,-4.633943558,0.058008254,-4.584122181,41
1.188577414,-0.78495878,0.164205879,2.552929401,1.607748032,-12.28940296,3.325263739,-2.731032133,-4.057489872,-5.771546364,2.311279535,-12.23572731,1.408800483,-8.852483749,-4.9083004,-2.658451319,-5.449175835,35
1.064318657,2.540446997,-2.430554628,2.264987707,0.007724807,-12.8955431,3.189952612,-2.888709545,-0.60187906,-9.004755974,3.168201447,-12.86267567,1.011086226,-7.625478745,-3.986379385,0.012583002,-4.637786865,81
1.05030179,0.523725688,-2.611129284,2.2307868,-0.199048355,-12.60738277,3.205322027,-2.304162502,0.820945263,-7.207514286,3.023130178,-12.57801533,1.061131001,-8.103766441,-4.098443031,-0.043287516,-4.886208534,58
1.117476583,0.183881253,-2.687003374,2.570902824,0.963795006,-12.57936573,3.219602346,-2.020538092,-4.616415977,-6.643574238,2.094206095,-12.52691174,1.275296688,-8.029018402,-4.643820763,-2.062554598,-5.159109116,65
0.99946934,1.943584919,-2.604040384,2.216206789,0.437117934,-12.74510098,3.168538332,-2.797955751,0.698004603,-8.197723389,2.982809544,-12.70525742,1.092556119,-7.813079834,-4.199613094,-1.028138757,-5.058727741,86
1.035612702,-0.484803945,-2.620905638,2.26469636,-0.760143459,-12.9343071,3.168020248,-2.612254858,1.195661187,-7.247097015,3.035176516,-12.89897442,0.990159571,-8.048351288,-4.229440689,-2.13450861,-5.426949501,84
1.162249207,2.336233139,-2.97604537,2.459892273,0.931956232,-12.49233913,3.296305418,-3.114410877,-6.080613136,-7.412831783,2.899950266,-12.4491539,1.466188431,-7.111324787,-5.036392689,0.083729923,-4.484208584,64
0.996090114,-0.485620648,-2.702088594,2.339759111,0.876471341,-12.62993526,3.166524887,-2.189221144,-4.902955055,-6.893808365,2.766717911,-12.58070564,1.114624858,-8.40633297,-4.851848602,-1.529561639,-5.338090897,81
1.166008353,-1.360440373,-3.387477875,2.520555735,0.914548814,-12.61213207,3.298622847,-2.358682394,-5.501524448,-5.281644821,2.035518885,-12.56474304,1.444955111,-8.234212875,-4.807439804,0.063616842,-5.34859848,65
1.002546906,1.63049984,-1.445473909,2.552140951,0.986739993,-12.93099499,3.163232565,-2.347083569,-5.290498734,-7.475410461,2.802252054,-12.88677025,1.09603548,-7.881855011,-5.21794939,-0.010926763,-4.78412056,89
1.072100401,3.08187747,-2.242563248,2.225545883,0.612706244,-12.34393978,3.204646587,-2.491865396,-0.462350786,-11.11576462,3.484222174,-12.32353592,1.275610805,-7.405649662,-3.213686943,0.040803388,-4.220324516,10
1.038226247,-1.733236074,-2.534586191,2.288205385,0.462733299,-12.49784374,3.19301486,-1.897990823,-4.636949062,-6.727282524,2.808662176,-12.4589119,1.097201347,-8.461740494,-4.782131672,-0.791058719,-5.120523453,75
1.042069674,-1.372855544,-2.602874517,2.316568136,0.780889213,-12.4795866,3.193656206,-1.910353065,-4.693897724,-6.720730782,2.827720165,-12.44097233,1.100971818,-8.523889542,-4.728748322,0.01913321,-4.953079224,59
1.032936573,-0.767867029,-2.560399294,2.350563526,0.868891895,-12.42960358,3.19865942,-1.82977891,-4.455813408,-6.683884144,2.857849836,-12.40156651,1.048144102,-8.476428986,-4.636707306,0.05347468,-4.789314747,4
1.067770123,2.564876795,-2.461997271,2.2792871,0.795285702,-12.53885746,3.2046206,-2.51721406,0.707512558,-7.778864861,3.077195644,-12.50428963,1.06683898,-7.695888519,-3.88196516,0.047369212,-4.519177914,27
1.0826056,0.338110179,-2.55019021,2.170558929,-1.481495857,-12.59555531,3.223867416,-2.707287073,1.196620464,-7.296704769,3.06883049,-12.55307293,1.105955124,-7.903229237,-4.070288181,-0.044377699,-4.884031773,66
1.076767564,0.300068229,-2.60232091,2.245914698,-0.404892564,-12.59216118,3.220933914,-2.514033318,0.815854013,-7.23549366,2.993465424,-12.55956554,1.358741283,-8.088105202,-4.095263481,-0.047069043,-4.865175247,62
1.020683646,-0.607879579,-2.700061083,2.338209391,0.863111198,-12.53841877,3.170173407,-1.979299545,-4.576985836,-6.871112823,2.872248411,-12.49821377,1.04724133,-8.274783134,-4.093966007,0.039459005,-4.795501232,50
1.001211047,-1.688750505,-2.644319057,2.312042713,0.824303925,-12.59536839,3.169303179,-2.021091461,-4.72474575,-6.837569237,2.791302443,-12.55733204,1.069380522,-8.589177132,-4.933931351,-1.7458148,-5.544953823,87
1.062203288,0.020003168,-2.593126535,2.209302902,-0.784349561,-12.59673595,3.199710369,-2.488550186,1.005689979,-7.243865967,3.00209403,-12.56310177,1.082579255,-8.034281731,-4.117729664,-1.495654106,-5.251402378,76
1.061211944,-0.184224635,-2.697132349,2.51052022,0.9178316,-12.75608444,3.214017153,-2.039223671,-4.641833782,-6.744647026,2.830592394,-12.70356941,1.110388875,-8.372523308,-4.731043339,-2.09626174,-5.208658218,26
1.065165043,0.499108523,-2.626393318,2.311541557,0.790317535,-12.53545666,3.221256733,-1.923665047,0.773208916,-6.958197594,2.984746933,-12.49796391,1.198580503,-8.178389549,-4.016081333,-1.422096729,-4.9104743,21
1.091061115,3.12211895,-2.253031015,2.224120617,0.362953275,-12.33855534,3.215825319,-2.539944887,-0.307131976,-11.12272644,3.480717897,-12.30518913,1.144409895,-7.403151989,-3.161879301,0.039076909,-4.263748169,9
1.038992405,-0.15656653,-2.4525702,2.300811529,0.862337947,-12.5350771,3.194100618,-1.982801199,-4.712095261,-6.931436062,2.845492125,-12.50487041,1.109514475,-8.225567818,-4.672325611,0.047072425,-4.754518032,62
1.059510112,-1.169537902,-2.74130106,2.31323123,0.659999788,-12.50061035,3.206134558,-1.890496612,0.798223555,-6.707174778,2.917979002,-12.45490837,1.048361301,-8.384912491,-4.072598457,0.044630811,-4.769995213,26
1.054801702,-1.992227077,-2.560390711,2.358687401,0.821289718,-12.77983189,3.198484421,-1.885372996,-4.722298622,-6.715273857,2.856762171,-12.73323441,1.097685933,-8.530005455,-4.896725178,-2.362303257,-5.51048708,69
1.000537634,-0.121351987,-2.804524899,2.324104548,0.876614153,-12.54509163,3.162020922,-2.231236935,-4.853759289,-6.855905056,2.729013443,-12.50093365,1.128988504,-8.30332756,-4.807665348,-0.060469754,-5.117991924,96
1.061619043,-1.07270503,-2.535285234,2.529943466,0.898336112,-12.71004581,3.209148884,-1.817800999,-4.504746914,-6.666505337,2.959803343,-12.67538261,1.033652902,-8.421882629,-4.72202158,-2.068136215,-5.28873682,6
1.046573639,1.759820819,-2.393949032,2.401461363,0.87754786,-12.4228735,3.190080166,-1.94258678,-4.528665066,-6.927633762,2.894113779,-12.39450169,1.361656189,-8.072084427,-4.422025204,0.066869825,-4.341084957,10
1.136442184,1.695498705,-2.250044584,2.603056669,1.689855933,-12.23078442,3.259465456,-2.779045343,-5.695130825,-6.873531818,2.512471199,-12.1788702,1.402565837,-7.650515079,-4.90089941,0.080962926,-4.242877483,77
1.151387691,2.770344257,-2.460117102,2.242054701,0.084924623,-12.36852932,3.269034147,-3.16236496,-2.193967581,-11.04525566,3.512204409,-12.34117126,0.989858687,-5.222560406,-3.780158281,-0.055839643,-4.867034912,75
1.191608667,2.980398417,-2.136493683,2.416585684,0.872280896,-12.16825962,3.307720423,-3.087231636,-2.646165371,-10.81966114,3.583670139,-12.13855457,1.898882985,-6.979477406,-4.55452776,0.053962886,-4.163769722,5
0.968908727,1.905429602,-1.726713061,2.406498671,0.922833741,-12.61806297,3.148437977,-2.480201721,-5.265573025,-7.330247402,2.797789335,-12.57044315,1.134455085,-7.826249123,-5.205550671,-1.810474753,-5.138952732,97
1.072551966,-0.60463661,-2.622578859,2.159701586,-1.890282154,-12.58518887,3.201420546,-2.564710379,1.470453739,-7.15109539,3.059669495,-12.54619217,1.006304622,-8.027399063,-4.084941864,-0.129602417,-5.071800232,76
1.077522874,2.846227646,-2.353982687,2.229185581,0.074132368,-12.4853754,3.208550692,-2.696403027,-0.156444028,-9.08039856,3.193853617,-12.45534039,1.334022999,-7.551995754,-3.67780757,0.04159385,-4.577100277,65
1.072929144,-1.72324276,-2.91510129,2.441512108,0.867690444,-12.41844654,3.235213041,-1.949985743,-5.483242035,-6.286854267,2.796211481,-12.36931229,1.190764904,-8.701161385,-4.886417389,-2.146023273,-5.560874462,11
1.098891497,-1.286098599,-2.634064436,2.203573465,-1.406056166,-12.50119305,3.251435041,-1.794867396,1.133478999,-6.738096237,3.06091404,-12.46877766,1.059251547,-8.195597649,-4.047215939,0.02658239,-4.85116291,25
1.319261789,-0.774559677,0.15026328,2.501635313,0.883424461,-12.23318577,3.395570517,-5.526486874,-7.945568085,-7.463365555,3.558643103,-12.17446232,1.556892514,-5.524600506,-4.887503624,-0.243424058,-5.779992104,80
0.995703161,-1.470918298,-2.697767973,2.34489727,0.878192961,-12.60791302,3.175937891,-2.13139677,-4.866607189,-6.86768198,2.750881672,-12.57315636,1.11223042,-8.497903824,-4.931238174,-2.141006947,-5.572560787,86
1.133281708,0.995619833,-2.521400452,2.267445803,-0.393173635,-12.50937748,3.258445978,-1.980335474,1.158775091,-6.957762241,3.099048138,-12.47750759,1.073308229,-7.963980198,-3.915074825,-1.73485148,-5.025042057,24
1.376759648,1.783895731,-3.125864983,2.664029837,1.234795213,-12.26828289,3.458523035,-4.513860226,-7.014605522,-7.340269089,2.858336926,-12.21848106,1.782719254,-6.124233723,-4.827079773,0.089718029,-4.368088245,38
1.005133271,2.498775005,-2.532880545,2.282813311,0.862393796,-12.68337059,3.169412374,-2.864524841,0.444591522,-8.156669617,2.992592096,-12.64068317,1.169907451,-7.680796146,-4.843807697,-0.08931686,-4.802622795,87
1.136794567,2.96032238,-2.318707705,2.346307993,0.85600692,-12.31470966,3.253377438,-2.770286798,-1.866412163,-8.717232704,3.218637943,-12.26883984,1.402164459,-7.303760052,-4.342666626,0.037302479,-4.255343914,21
1.083795309,-1.317417502,-2.680200338,2.16625905,-2.154784918,-12.56743717,3.226323366,-2.012259245,1.386466861,-6.853040695,3.039700985,-12.53090382,1.012458801,-8.251374245,-4.146498203,-0.058276638,-5.046826839,64
1.033351541,2.514158249,-1.518568754,2.431838274,0.968228042,-12.48346615,3.201333523,-2.397242308,-5.162762642,-7.453826427,2.868189096,-12.43643761,1.160346508,-7.736919403,-5.116366863,0.063409939,-4.347771168,27
1.074732184,2.745113373,-2.446132421,2.331317902,0.8619259,-12.42331028,3.208640337,-2.53581953,0.153861806,-8.044316292,3.05087471,-12.38473797,1.412344217,-7.520767212,-3.841770649,0.061033264,-4.217782974,26
1.044214606,-1.611806393,-2.691395998,2.170126677,-1.515855789,-12.59174919,3.187722921,-2.294902563,1.147500753,-7.000884533,2.981656313,-12.55789566,1.033243775,-8.246168137,-4.200611115,-0.123255029,-5.035812855,87
1.055823803,-0.920355141,-2.486325502,2.272406578,0.796370924,-12.41599083,3.228572845,-1.789676309,-4.418314934,-6.651660442,2.882137775,-12.38741016,1.196849585,-8.431720734,-4.645984173,0.060735449,-4.739799023,4
1.002429485,3.024900913,-2.468453884,2.02387023,-2.320440769,-12.54593372,3.185143709,-2.924662113,0.633908868,-11.39591694,3.397951841,-12.51641464,0.836430728,-6.728926182,-3.808364153,-0.154893562,-4.956896782,88
1.021395087,1.230627775,-2.575683832,2.410691977,0.889823735,-12.5924015,3.187646151,-2.32823801,-5.165064812,-7.101295948,2.820893288,-12.53815079,1.203125238,-8.091175079,-5.177043915,0.019348398,-4.864180565,63
1.053313375,-1.357858896,-2.712833166,2.08954072,-2.521903992,-12.88687325,3.191499472,-2.067703485,1.116366148,-6.878146172,2.976293087,-12.84238625,1.006953359,-8.294939995,-4.248421192,-0.123170048,-5.099579811,79
1.037910938,-0.338766605,-2.887573004,2.434195518,0.884145856,-12.51853848,3.205849409,-2.252353907,-4.894905567,-6.818611622,2.714896441,-12.4701128,1.418780923,-8.498339653,-4.790277004,0.024109766,-5.057968616,56
1.293381214,-1.246182084,-3.3021276,2.68762064,2.460515261,-12.13890743,3.403223276,-3.709876776,-5.914554119,-6.56138134,2.639751434,-12.06911182,2.021435022,-7.252091408,-4.722813129,0.102918133,-4.212219238,50
1.157222152,1.812460065,-2.263509989,2.639992952,1.765837669,-12.23674297,3.260935545,-2.597979546,-4.939796448,-6.802210808,2.467820168,-12.1830864,1.372116089,-8.102484703,-4.917064667,0.08444643,-4.216093063,42
1.217499971,0.509401143,-2.81166935,2.574732542,1.40791595,-12.22449589,3.327358484,-2.302067518,-4.061646938,-5.605895996,2.327157259,-12.17005539,1.583876729,-8.859062195,-4.864831448,0.089884892,-4.536664963,2
1.023132443,2.335199356,-2.674920797,2.372485638,0.887769461,-12.59666061,3.19515729,-2.389588118,-5.282020092,-7.672506332,2.88608408,-12.55319691,1.222478747,-7.734854221,-5.09867382,0.060081199,-4.599974155,58
1.038318276,2.054944992,-2.660890579,2.317296743,0.86628902,-12.54999352,3.194434881,-2.129562616,-4.892221451,-7.582312584,2.936961889,-12.50443935,1.127060175,-7.865952015,-4.009810448,0.059376016,-4.436629772,38
1.066393852,2.412097931,-2.599557638,2.325919867,0.872120738,-12.47904873,3.216059685,-2.069025993,-4.804872036,-7.529065132,2.910965204,-12.44639301,1.791343093,-7.806765079,-3.877127409,0.069469273,-4.334392548,18
1.078980684,3.0116117,-2.418281317,2.173029184,-1.091647267,-12.79275894,3.225607157,-2.809934139,0.289724827,-11.32628345,3.422125816,-12.76772785,0.894138932,-6.747401237,-3.852947474,-1.538119793,-4.94116354,51
1.105622292,-2.532542467,-3.103595495,2.253969669,0.070927128,-12.47640705,3.273958445,-1.941555977,-7.646303177,-5.935144901,2.629310131,-12.43306732,1.311234474,-8.522256851,-4.947757244,0.008230433,-5.548088074,67
1.01289618,-0.25323692,-2.639335394,2.305532694,0.873393953,-12.62218475,3.184114933,-2.179573774,-4.938877583,-6.910004616,2.800644159,-12.57924461,1.133542776,-8.270601273,-4.80865097,-0.685729802,-5.052924633,85
1.071010709,-0.644961774,-2.436939478,2.598350763,0.943729579,-12.7375288,3.22794652,-1.870429754,-4.513551235,-6.685970783,2.888440132,-12.69270706,1.09610188,-8.2921772,-4.725013733,-1.945885897,-5.108367443,22
1.135576725,0.367349118,-2.856188536,2.557121992,0.937383831,-12.2050724,3.240980864,-1.941163898,-4.374342918,-6.520982265,2.058106899,-12.16181183,1.262247443,-8.359185219,-4.50998354,0.072796658,-4.781405449,25
1.064840674,-1.431130171,-2.692775488,2.207179308,-0.733923495,-12.51468468,3.221203804,-1.855128765,0.883465886,-6.70357275,2.969383001,-12.48709011,1.032804489,-8.326068878,-4.105897903,0.004988477,-4.871594429,35
1.077123523,2.780874014,-2.387001991,2.262679338,0.750803888,-12.44861889,3.207087278,-2.69737339,0.266130984,-8.484170914,3.084842443,-12.4119339,1.257004499,-7.545580387,-3.745738983,0.049811423,-4.420391083,39
1.200652957,-1.107892275,0.173168272,2.531351328,1.596663237,-12.27906227,3.346818447,-2.467690945,-4.046756744,-5.329681396,2.252028704,-12.22108269,1.41813302,-8.908646584,-4.892352104,0.073533446,-4.859792709,22
1.084273815,2.709482431,-2.442662001,2.263266325,0.041089699,-12.78238297,3.194892645,-2.549160004,0.659556091,-9.347065926,3.492305756,-12.76484585,0.881135106,-7.643150806,-3.668192625,0.050467059,-4.489793301,4
